"trinID"	"orfID"	"uniprotID"	"up.perct.id"	"up.alignment.length"	"up.mistmatches"	"up.gap.openings"	"up.q.start"	"up.q.end"	"up.s.start"	"up.s.end"	"up.e.value"	"up.bit.score"	"Entry"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"	"Gene.ontology.IDs"	"Gene.ontology..GO."	"Gene.ontology..biological.process."	"Gene.ontology..molecular.function."	"Gene.ontology..cellular.component."	"Cross.reference..PANTHER."	"Cross.reference..Pfam."	"Cross.reference..eggNOG."	"Taxonomic.lineage..SUPERKINGDOM."	"Taxonomic.lineage..KINGDOM."	"Taxonomic.lineage..PHYLUM."	"Taxonomic.lineage..all."	"type"	"len"	"strand"	"GI"	"Ginum"	"db"	"seqID"	"nr.annotation"	"nr.perct.id"	"nr.alignment.length"	"nr.mistmatches"	"nr.gap.openings"	"nr.q.start"	"nr.q.end"	"nr.s.start"	"nr.s.end"	"nr.e.value"	"nr.bit.score"
"106"	"TRINITY_DN1030_c0_g1_TRINITY_DN1030_c0_g1_i1_g.103_m.103"	"Gene.15529::TRINITY_DN1030_c0_g1_TRINITY_DN1030_c0_g1_i1_g.103_m.103::g.15529::m.15529"	"GLMM_FINM2"	29.69	64	39	2	36	93	150	213	0.36	32.7	"B0S2Q1"	"reviewed"	"Phosphoglucosamine mutase (EC 5.4.2.10)"	"glmM FMG_1223"	"Finegoldia magna (strain ATCC 29328) (Peptostreptococcus magnus)"	449	"GO:0000287; GO:0005975; GO:0008966"	"magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]; carbohydrate metabolic process [GO:0005975]"	"carbohydrate metabolic process [GO:0005975]"	"magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]"	""	""	"PF02878;PF02879;PF02880;PF00408;"	"ENOG4107QJF;COG1109;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Tissierellia, Tissierellales, Peptoniphilaceae, Finegoldia, Finegoldia magna (Peptostreptococcus magnus), Finegoldia magna (strain ATCC 29328) (Peptostreptococcus magnus)"	"type:internal"	"len:104"	"TRINITY_DN1030_c0_g1_TRINITY_DN1030_c0_g1_i1_g.103_m.103:1-309(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"108"	"TRINITY_DN10317_c0_g1_TRINITY_DN10317_c0_g1_i1_g.915_m.915"	"Gene.15536::TRINITY_DN10317_c0_g1_TRINITY_DN10317_c0_g1_i1_g.915_m.915::g.15536::m.15536"	"LUXO_VIBC3"	34.29	35	23	0	43	77	218	252	4.3	29.6	"O87455"	"reviewed"	"Regulatory protein LuxO"	"luxO s54act4 VC0395_1095 VC395_A0173"	"Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)"	530	"GO:0000160; GO:0003677; GO:0005524; GO:0005622; GO:0006351; GO:0006355"	"intracellular [GO:0005622]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"	"phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"	"ATP binding [GO:0005524]; DNA binding [GO:0003677]"	"intracellular [GO:0005622]"	""	"PF01590;PF00158;"	"ENOG4108JUA;COG3604;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio, Vibrio cholerae, Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)"	"type:5prime_partial"	"len:103"	"TRINITY_DN10317_c0_g1_TRINITY_DN10317_c0_g1_i1_g.915_m.915:1-309(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"114"	"TRINITY_DN10398_c0_g1_TRINITY_DN10398_c0_g1_i1_g.920_m.920"	"Gene.15142::TRINITY_DN10398_c0_g1_TRINITY_DN10398_c0_g1_i1_g.920_m.920::g.15142::m.15142"	"MURA_PSESM"	29.11	79	50	2	11	85	211	287	3.2	30	"Q87WV2"	"reviewed"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)"	"murA PSPTO_4441"	"Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000)"	421	"GO:0005737; GO:0007049; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555"	"cytoplasm [GO:0005737]; UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]"	"cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]"	"cytoplasm [GO:0005737]"	""	"PF00275;"	"ENOG4105CDF;COG0766;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas syringae group, Pseudomonas syringae group genomosp. 3, Pseudomonas syringae pv. tomato, Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000)"	"type:internal"	"len:106"	"TRINITY_DN10398_c0_g1_TRINITY_DN10398_c0_g1_i1_g.920_m.920:1-315(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"126"	"TRINITY_DN10468_c0_g1_TRINITY_DN10468_c0_g1_i1_g.926_m.926"	"Gene.12414::TRINITY_DN10468_c0_g1_TRINITY_DN10468_c0_g1_i1_g.926_m.926::g.12414::m.12414"	"RPOC_LEIXX"	37.78	45	28	0	61	105	360	404	0.37	33.1	"Q6ACX6"	"reviewed"	"DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')"	"rpoC Lxx20630"	"Leifsonia xyli subsp. xyli (strain CTCB07)"	1291	"GO:0003677; GO:0003899; GO:0006351"	"DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]"	"transcription, DNA-templated [GO:0006351]"	"DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]"	""	""	"PF04997;PF00623;PF04983;PF05000;PF04998;"	"ENOG4105D27;COG0086;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Micrococcales, Microbacteriaceae, Leifsonia, Leifsonia xyli, Leifsonia xyli subsp. xyli, Leifsonia xyli subsp. xyli (strain CTCB07)"	"type:internal"	"len:118"	"TRINITY_DN10468_c0_g1_TRINITY_DN10468_c0_g1_i1_g.926_m.926:1-351(+)"	"gi"	909991261	"gb"	"KNG48733.1"	"atp synthase subunit mitochondrial [Stemphylium lycopersici]"	100	117	0	0	351	1	244	360	2.5e-57	229.6
"139"	"TRINITY_DN10622_c0_g1_TRINITY_DN10622_c0_g1_i1_g.938_m.938"	"Gene.10909::TRINITY_DN10622_c0_g1_TRINITY_DN10622_c0_g1_i1_g.938_m.938::g.10909::m.10909"	"6PGL_SERP5"	24.69	81	48	3	23	90	103	183	6.5	29.3	"A8GBC1"	"reviewed"	"6-phosphogluconolactonase (6-P-gluconolactonase) (EC 3.1.1.31)"	"pgl Spro_1307"	"Serratia proteamaculans (strain 568)"	331	"GO:0006006; GO:0006098; GO:0017057"	"6-phosphogluconolactonase activity [GO:0017057]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]"	"glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]"	"6-phosphogluconolactonase activity [GO:0017057]"	""	""	"PF10282;"	"ENOG4105HHQ;COG2706;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia, Serratia proteamaculans, Serratia proteamaculans (strain 568)"	"type:3prime_partial"	"len:103"	"TRINITY_DN10622_c0_g1_TRINITY_DN10622_c0_g1_i1_g.938_m.938:308-3(-)"	"gi"	390364438	"ref"	"XP_792448.3"	"PREDICTED: kielin/chordin-like protein [Strongylocentrotus purpuratus]"	50.8	120	59	0	1	360	3275	3394	1.9e-34	153.7
"141"	"TRINITY_DN10634_c0_g1_TRINITY_DN10634_c0_g1_i1_g.940_m.940"	"Gene.8474::TRINITY_DN10634_c0_g1_TRINITY_DN10634_c0_g1_i1_g.940_m.940::g.8474::m.8474"	"DNAK_PROAC"	100	136	0	0	1	136	482	617	2e-84	265	"P0CY99"	"reviewed"	"Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)"	"dnaK PPA2040"	"Propionibacterium acnes (strain KPA171202 / DSM 16379)"	617	"GO:0005524; GO:0006457"	"ATP binding [GO:0005524]; protein folding [GO:0006457]"	"protein folding [GO:0006457]"	"ATP binding [GO:0005524]"	""	""	"PF00012;"	"ENOG4105CFG;COG0443;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Propionibacteriales, Propionibacteriaceae, Cutibacterium, Cutibacterium acnes (Propionibacterium acnes), Propionibacterium acnes (strain KPA171202 / DSM 16379)"	"type:5prime_partial"	"len:137"	"TRINITY_DN10634_c0_g1_TRINITY_DN10634_c0_g1_i1_g.940_m.940:450-40(-)"	"gi"	668732010	"gb"	"KFC13972.1"	"NAD-specific glutamate dehydrogenase [Propionibacterium acnes HL202PA1]"	52.3	149	71	0	4	450	11	159	9.9e-30	138.3
"144"	"TRINITY_DN10651_c0_g1_TRINITY_DN10651_c0_g1_i1_g.945_m.945"	"Gene.10018::TRINITY_DN10651_c0_g1_TRINITY_DN10651_c0_g1_i1_g.945_m.945::g.10018::m.10018"	"CHOD_MYCTU"	37.39	115	49	3	19	116	424	532	8e-09	57	"P9WMV9"	"reviewed"	"Cholesterol oxidase (EC 1.1.3.6) (Cholesterol isomerase) (EC 5.3.3.1)"	"choD Rv3409c"	"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"	578	"GO:0004769; GO:0006694; GO:0008203; GO:0009405; GO:0016995"	"cholesterol oxidase activity [GO:0016995]; steroid delta-isomerase activity [GO:0004769]; cholesterol metabolic process [GO:0008203]; pathogenesis [GO:0009405]; steroid biosynthetic process [GO:0006694]"	"cholesterol metabolic process [GO:0008203]; pathogenesis [GO:0009405]; steroid biosynthetic process [GO:0006694]"	"cholesterol oxidase activity [GO:0016995]; steroid delta-isomerase activity [GO:0004769]"	""	""	"PF05199;"	"ENOG4105C1T;COG2303;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Corynebacteriales, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex, Mycobacterium tuberculosis, Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"	"type:5prime_partial"	"len:134"	"TRINITY_DN10651_c0_g1_TRINITY_DN10651_c0_g1_i1_g.945_m.945:1-402(+)"	"gi"	390341855	"ref"	"XP_797018.3"	"PREDICTED: uncharacterized protein LOC592399 [Strongylocentrotus purpuratus]"	60.8	125	49	0	1	375	477	601	1.7e-36	160.6
"149"	"TRINITY_DN10713_c0_g1_TRINITY_DN10713_c0_g1_i1_g.949_m.949"	"Gene.13204::TRINITY_DN10713_c0_g1_TRINITY_DN10713_c0_g1_i1_g.949_m.949::g.13204::m.13204"	"MDH_RHOCS"	30.77	65	38	2	35	92	130	194	0.55	32.3	"B6IYP5"	"reviewed"	"Malate dehydrogenase (EC 1.1.1.37)"	"mdh RC1_4080"	"Rhodospirillum centenum (strain ATCC 51521 / SW)"	319	"GO:0005975; GO:0006099; GO:0030060"	"L-malate dehydrogenase activity [GO:0030060]; carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]"	"carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]"	"L-malate dehydrogenase activity [GO:0030060]"	""	"PTHR11540:SF31;"	"PF02866;PF00056;"	"ENOG4105C80;COG0039;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae (purple nonsulfur bacteria), Rhodospirillum, Rhodospirillum centenum (Rhodocista centenaria), Rhodospirillum centenum (strain ATCC 51521 / SW)"	"type:internal"	"len:114"	"TRINITY_DN10713_c0_g1_TRINITY_DN10713_c0_g1_i1_g.949_m.949:1-339(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"271"	"TRINITY_DN10918_c0_g1_TRINITY_DN10918_c0_g1_i1_g.964_m.964"	"Gene.16662::TRINITY_DN10918_c0_g1_TRINITY_DN10918_c0_g1_i1_g.964_m.964::g.16662::m.16662"	"KATG_ROSDO"	34.43	61	30	3	17	77	238	288	0.21	33.5	"Q167Q3"	"reviewed"	"Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)"	"katG RD1_2195"	"Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)"	726	"GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872"	"catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]"	"hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]"	"catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]"	""	"PTHR30555;"	"PF00141;"	"ENOG4105C1X;COG0376;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseobacter, Roseobacter denitrificans, Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)"	"type:3prime_partial"	"len:101"	"TRINITY_DN10918_c0_g1_TRINITY_DN10918_c0_g1_i1_g.964_m.964:1-300(+)"	"gi"	939251593	"ref"	"XP_014245404.1"	"PREDICTED: uncharacterized protein LOC106664308 isoform X2 [Cimex lectularius]"	75.4	65	16	0	103	297	4	68	3.3e-21	109.4
"275"	"TRINITY_DN10928_c0_g1_TRINITY_DN10928_c0_g1_i1_g.966_m.966"	"Gene.11771::TRINITY_DN10928_c0_g1_TRINITY_DN10928_c0_g1_i1_g.966_m.966::g.11771::m.11771"	"IPYR_PSEAE"	61.63	86	33	0	36	121	55	140	3e-32	117	"Q9HWZ6"	"reviewed"	"Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)"	"ppa PA4031"	"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"	175	"GO:0000287; GO:0004427; GO:0005615; GO:0005737; GO:0006796"	"cytoplasm [GO:0005737]; extracellular space [GO:0005615]; inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; phosphate-containing compound metabolic process [GO:0006796]"	"phosphate-containing compound metabolic process [GO:0006796]"	"inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]"	"cytoplasm [GO:0005737]; extracellular space [GO:0005615]"	"PTHR10286;"	"PF00719;"	"ENOG4105F0N;COG0221;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas aeruginosa group, Pseudomonas aeruginosa, Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"	"type:internal"	"len:122"	"TRINITY_DN10928_c0_g1_TRINITY_DN10928_c0_g1_i1_g.966_m.966:1-363(+)"	"gi"	737039652	"ref"	"WP_035034904.1"	"inorganic pyrophosphatase [Aquabacterium sp. NJ1]"	71.4	42	12	0	2	127	20	61	4.5e-09	69.3
"279"	"TRINITY_DN10949_c0_g1_TRINITY_DN10949_c0_g1_i1_g.969_m.969"	"Gene.13928::TRINITY_DN10949_c0_g1_TRINITY_DN10949_c0_g1_i1_g.969_m.969::g.13928::m.13928"	"Y2373_BACSK"	37.21	43	20	1	24	59	284	326	1.2	31.6	"Q5WFF2"	"reviewed"	"UPF0348 protein ABC2373"	"ABC2373"	"Bacillus clausii (strain KSM-K16)"	405	""	""	""	""	""	""	"PF05636;"	"ENOG4105CDE;COG1323;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus clausii, Bacillus clausii (strain KSM-K16)"	"type:internal"	"len:111"	"TRINITY_DN10949_c0_g1_TRINITY_DN10949_c0_g1_i1_g.969_m.969:330-1(-)"	"gi"	917566668	"ref"	"WP_052162058.1"	"hypothetical protein [Aquabacterium sp. NJ1]"	45.5	110	60	0	330	1	66	175	1.4e-17	97.4
"313"	"TRINITY_DN1127_c0_g1_TRINITY_DN1127_c0_g1_i1_g.110_m.110"	"Gene.12395::TRINITY_DN1127_c0_g1_TRINITY_DN1127_c0_g1_i1_g.110_m.110::g.12395::m.12395"	"GLMU_STRZT"	41.86	43	17	2	46	80	228	270	0.17	34.3	"C1CRR4"	"reviewed"	"Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]"	"glmU SPT_1216"	"Streptococcus pneumoniae (strain Taiwan19F-14)"	459	"GO:0000287; GO:0000902; GO:0003977; GO:0005737; GO:0006048; GO:0008360; GO:0009103; GO:0009245; GO:0009252; GO:0019134; GO:0071555"	"cytoplasm [GO:0005737]; glucosamine-1-phosphate N-acetyltransferase activity [GO:0019134]; magnesium ion binding [GO:0000287]; UDP-N-acetylglucosamine diphosphorylase activity [GO:0003977]; cell morphogenesis [GO:0000902]; cell wall organization [GO:0071555]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]"	"cell morphogenesis [GO:0000902]; cell wall organization [GO:0071555]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]"	"glucosamine-1-phosphate N-acetyltransferase activity [GO:0019134]; magnesium ion binding [GO:0000287]; UDP-N-acetylglucosamine diphosphorylase activity [GO:0003977]"	"cytoplasm [GO:0005737]"	""	"PF00132;PF14602;PF00483;"	""	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus pneumoniae, Streptococcus pneumoniae (strain Taiwan19F-14)"	"type:5prime_partial"	"len:117"	"TRINITY_DN1127_c0_g1_TRINITY_DN1127_c0_g1_i1_g.110_m.110:1-351(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"317"	"TRINITY_DN11368_c0_g1_TRINITY_DN11368_c0_g1_i1_g.996_m.996"	"Gene.12943::TRINITY_DN11368_c0_g1_TRINITY_DN11368_c0_g1_i1_g.996_m.996::g.12943::m.12943"	"SYM_SHEHH"	26.76	71	52	0	3	73	353	423	7.3	29.3	"B0TJ05"	"reviewed"	"Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)"	"metG Shal_2381"	"Shewanella halifaxensis (strain HAW-EB4)"	679	"GO:0000049; GO:0004825; GO:0005524; GO:0005737; GO:0006431; GO:0046872"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]"	"methionyl-tRNA aminoacylation [GO:0006431]"	"ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]"	"cytoplasm [GO:0005737]"	""	"PF09334;PF01588;"	"ENOG4105CKH;COG0073;COG0143;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella, Shewanella halifaxensis, Shewanella halifaxensis (strain HAW-EB4)"	"type:internal"	"len:115"	"TRINITY_DN11368_c0_g1_TRINITY_DN11368_c0_g1_i1_g.996_m.996:1-342(+)"	"gi"	390363561	"ref"	"XP_003730402.1"	"PREDICTED: uncharacterized protein LOC100894094 [Strongylocentrotus purpuratus]"	40.5	111	54	4	4	336	206	304	1.5e-09	70.9
"319"	"TRINITY_DN11424_c0_g2_TRINITY_DN11424_c0_g2_i1_g.997_m.997"	"Gene.10666::TRINITY_DN11424_c0_g2_TRINITY_DN11424_c0_g2_i1_g.997_m.997::g.10666::m.10666"	"SYH_SHELP"	30.59	85	50	2	25	107	181	258	0.28	33.9	"A3QCG3"	"reviewed"	"Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)"	"hisS Shew_1291"	"Shewanella loihica (strain ATCC BAA-1088 / PV-4)"	423	"GO:0004821; GO:0005524; GO:0005737; GO:0006427"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]"	"histidyl-tRNA aminoacylation [GO:0006427]"	"ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]"	"cytoplasm [GO:0005737]"	"PTHR43707;"	"PF03129;"	"ENOG4105CUT;COG0124;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella, Shewanella loihica, Shewanella loihica (strain ATCC BAA-1088 / PV-4)"	"type:internal"	"len:129"	"TRINITY_DN11424_c0_g2_TRINITY_DN11424_c0_g2_i1_g.997_m.997:1-384(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"323"	"TRINITY_DN11474_c0_g1_TRINITY_DN11474_c0_g1_i1_g.1001_m.1001"	"Gene.14704::TRINITY_DN11474_c0_g1_TRINITY_DN11474_c0_g1_i1_g.1001_m.1001::g.14704::m.14704"	"YIDJ_ECOLI"	39.02	41	25	0	8	48	418	458	4.7	29.6	"P31447"	"reviewed"	"Uncharacterized sulfatase YidJ (EC 3.1.6.-)"	"yidJ b3678 JW3654"	"Escherichia coli (strain K12)"	497	"GO:0008152; GO:0008484; GO:0046872"	"metal ion binding [GO:0046872]; sulfuric ester hydrolase activity [GO:0008484]; metabolic process [GO:0008152]"	"metabolic process [GO:0008152]"	"metal ion binding [GO:0046872]; sulfuric ester hydrolase activity [GO:0008484]"	""	""	"PF16347;PF00884;"	"ENOG4105CBG;COG3119;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli (strain K12)"	"type:internal"	"len:108"	"TRINITY_DN11474_c0_g1_TRINITY_DN11474_c0_g1_i1_g.1001_m.1001:1-321(+)"	"gi"	497848117	"ref"	"WP_010162273.1"	"hypothetical protein [Sphingomonas sp. PAMC 26617]"	47.9	117	31	1	61	321	22	138	1e-20	107.8
"338"	"TRINITY_DN11770_c0_g1_TRINITY_DN11770_c0_g1_i2_g.1017_m.1017"	"Gene.7949::TRINITY_DN11770_c0_g1_TRINITY_DN11770_c0_g1_i2_g.1017_m.1017::g.7949::m.7949"	"ODO1_GEOSW"	31.08	74	44	2	88	156	826	897	0.2	35	"C5D802"	"reviewed"	"2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase)"	"odhA GWCH70_0919"	"Geobacillus sp. (strain WCH70)"	952	"GO:0004591; GO:0006096; GO:0006099; GO:0030976"	"oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]; thiamine pyrophosphate binding [GO:0030976]; glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099]"	"glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099]"	"oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]; thiamine pyrophosphate binding [GO:0030976]"	""	"PTHR23152;"	"PF16078;PF00676;PF16870;PF02779;"	"ENOG4105C7P;COG0567;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Geobacillus, Geobacillus sp. (strain WCH70)"	"type:internal"	"len:158"	"TRINITY_DN11770_c0_g1_TRINITY_DN11770_c0_g1_i2_g.1017_m.1017:1-471(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"369"	"TRINITY_DN12040_c0_g1_TRINITY_DN12040_c0_g1_i1_g.1046_m.1046"	"Gene.8757::TRINITY_DN12040_c0_g1_TRINITY_DN12040_c0_g1_i1_g.1046_m.1046::g.8757::m.8757"	"TYSY_PSEPK"	40.91	44	18	1	93	136	250	285	0.9	32.7	"Q88CN9"	"reviewed"	"Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)"	"thyA PP_5141"	"Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)"	323	"GO:0004799; GO:0005737; GO:0006231; GO:0006235"	"cytoplasm [GO:0005737]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]"	"dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]"	"thymidylate synthase activity [GO:0004799]"	"cytoplasm [GO:0005737]"	""	"PF00303;"	"ENOG4105C0V;COG0207;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas putida group, Pseudomonas putida (Arthrobacter siderocapsulatus), Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)"	"type:internal"	"len:147"	"TRINITY_DN12040_c0_g1_TRINITY_DN12040_c0_g1_i1_g.1046_m.1046:1-438(+)"	"gi"	544784518	"ref"	"WP_021207233.1"	"hypothetical protein [Pseudomonas stutzeri]"	39.7	141	80	2	438	22	36	173	9e-20	105.1
